t,wind_direction,wind_direction_quality,wind_speed,wind_speed_quality,air_temperature,air_temperature_quality,dew_point,dew_point_quality,air_pressure_at_sea_level,air_pressure_at_sea_level_quality,rainfall_1,rainfall_1_quality,rainfall_1_period
1996-09-26T06:16Z,2.79252680319093,1,2.1,1,4,1,1,1,,9,3e-04,1,3600
1996-09-26T06:36Z,3.83972435438753,1,1.5,1,4,1,1,1,,9,8e-04,1,3600
1996-09-26T07:36Z,2.61799387799149,1,3.1,1,4,1,1,1,,9,5e-04,1,3600
1996-09-26T08:36Z,,1,0,1,4,1,1,1,,9,,,
1996-09-26T09:36Z,1.91986217719376,1,2.1,1,4,1,1,1,,9,,,
1996-09-26T10:36Z,0.174532925199433,1,2.1,1,3,1,1,1,,9,0.001,1,3600
1996-09-26T11:36Z,2.44346095279206,1,3.6,1,4,1,2,1,,9,5e-04,1,3600
1996-09-26T12:36Z,,1,0,1,3,1,1,1,,9,5e-04,1,3600
1996-09-26T14:16Z,,1,0,1,3,1,1,1,,9,,,
1996-09-26T14:36Z,,1,0,1,3,1,2,1,,9,,,
1996-09-26T16:00Z,3.66519142918809,1,1.5,1,2,1,1,1,,9,,,
1996-09-26T16:36Z,,1,0,1,2,1,1,1,,9,,,
1996-09-26T17:36Z,,1,0,1,2,1,1,1,,9,,,
1996-09-26T18:36Z,4.71238898038469,1,2.1,1,3,1,1,1,,9,,,
1996-09-26T19:36Z,,1,0,1,3,1,2,1,,9,,,
1996-09-26T21:16Z,5.41052068118242,1,1.5,1,4,1,2,1,,9,3e-04,1,3600
1996-09-26T21:36Z,6.10865238198015,1,1.5,1,5,1,2,1,,9,3e-04,1,3600
1996-09-26T23:00Z,,1,0,1,6,1,2,1,,9,,,
1996-09-27T00:00Z,0.523598775598299,1,2.1,1,7,1,0,1,,9,,,
1996-09-27T00:36Z,0.523598775598299,1,2.1,1,7,1,0,1,,9,,,
1996-09-27T02:16Z,,1,0,1,7,1,0,1,,9,,,
1996-09-27T02:36Z,,1,0,1,6,1,0,1,,9,,,
1996-09-27T03:36Z,,1,0,1,5,1,2,1,,9,,,
1996-09-27T04:36Z,3.31612557878923,1,1.5,1,3,1,1,1,,9,,,
1996-09-27T05:36Z,,1,0,1,2,1,-1,1,,9,,,
1996-09-27T07:16Z,,1,0,1,1,1,-2,1,,9,,,
1996-09-27T07:36Z,,1,0,1,1,1,-1,1,,9,,,
1996-09-27T08:36Z,,1,0,1,1,1,-1,1,,9,,,
1996-09-27T09:36Z,,1,0,1,2,1,-1,1,,9,,,
1996-09-27T11:16Z,4.36332312998582,1,2.1,1,1,1,0,1,,9,,,
1996-09-27T11:36Z,,1,0,1,2,1,0,1,,9,,,
1996-09-27T12:36Z,,1,0,1,1,1,0,1,,9,,,
1996-09-27T14:00Z,3.66519142918809,1,2.1,1,1,1,-1,1,,9,,,
1996-09-27T14:36Z,,1,0,1,1,1,0,1,,9,,,
1996-09-27T16:16Z,,1,0,1,1,1,0,1,,9,,,
1996-09-27T16:36Z,,1,0,1,0,1,-2,1,,9,,,
1996-09-27T17:36Z,,1,0,1,1,1,-1,1,,9,,,
1996-09-27T19:16Z,,1,0,1,3,1,0,1,,9,,,
1996-09-27T19:36Z,,1,0,1,4,1,0,1,,9,,,
1996-09-27T20:36Z,,1,0,1,6,1,-2,1,,9,,,
1996-09-27T21:36Z,0.349065850398866,1,1.5,1,7,1,-1,1,,9,,,
1996-09-27T22:36Z,1.0471975511966,1,2.6,1,7,1,-2,1,,9,,,
1996-09-27T23:36Z,0.349065850398866,1,2.1,1,8,1,-2,1,,9,,,
1996-09-28T01:00Z,0.174532925199433,1,1.5,1,7,1,-1,1,,9,,,
1996-09-28T01:36Z,,1,0,1,7,1,-2,1,,9,,,
1996-09-28T02:36Z,,1,0,1,7,1,-1,1,,9,,,
1996-09-28T04:00Z,2.96705972839036,1,1.5,1,5,1,-1,1,,9,,,
1996-09-28T04:36Z,2.44346095279206,1,2.1,1,4,1,-2,1,,9,,,
1996-09-28T05:36Z,,1,0,1,3,1,-1,1,,9,,,
1996-09-28T06:36Z,,1,0,1,2,1,-1,1,,9,,,
1996-09-28T07:36Z,,1,0,1,1,1,-1,1,,9,,,
1996-09-28T08:36Z,,1,0,1,-1,1,-2,1,,9,,,
1996-09-28T09:36Z,,1,0,1,-1,1,-2,1,,9,,,
1996-09-28T10:36Z,,1,0,1,-1,1,-2,1,,9,,,
1996-09-28T11:36Z,3.66519142918809,1,1.5,1,-1,1,-3,1,,9,,,
1996-09-28T13:16Z,,1,0,1,-2,1,-3,1,,9,,,
1996-09-28T13:36Z,,1,0,1,-2,1,-3,1,,9,,,
1996-09-28T14:36Z,,1,0,1,-3,1,-4,1,,9,,,
1996-09-28T16:16Z,,1,0,1,-2,1,-3,1,,9,,,
1996-09-28T16:36Z,,1,0,1,-3,1,-6,1,,9,,,
1996-09-28T17:36Z,1.5707963267949,1,1.5,1,-1,1,-3,1,,9,,,
1996-09-28T18:36Z,,1,0,1,2,1,-3,1,,9,,,
1996-09-28T20:16Z,,1,0,1,4,1,-4,1,,9,,,
1996-09-28T20:36Z,0.349065850398866,1,1.5,1,5,1,-3,1,,9,,,
1996-09-28T21:36Z,,1,0,1,6,1,-4,1,,9,,,
1996-09-28T23:00Z,0.698131700797732,1,2.6,1,8,1,-3,1,,9,,,
1996-09-28T23:36Z,0,1,1.5,1,8,1,-2,1,,9,,,
1996-09-29T00:36Z,0.174532925199433,1,2.1,1,7,1,-2,1,,9,,,
1996-09-29T01:36Z,0.174532925199433,1,1.5,1,8,1,-2,1,,9,,,
1996-09-29T02:36Z,,1,0,1,8,1,-2,1,,9,,,
1996-09-29T04:16Z,2.61799387799149,1,2.6,1,6,1,-4,1,,9,,,
1996-09-29T04:36Z,4.71238898038469,1,2.1,1,5,1,-4,1,,9,,,
1996-09-29T05:36Z,,1,0,1,4,1,-3,1,,9,,,
1996-09-29T06:36Z,,1,0,1,4,1,-4,1,,9,,,
1996-09-29T07:36Z,2.26892802759263,1,2.1,1,5,1,-6,1,,9,,,
1996-09-29T08:36Z,4.71238898038469,1,1.5,1,3,1,-7,1,,9,,,
1996-09-29T09:36Z,4.01425727958696,1,2.6,1,4,1,-6,1,,9,,,
1996-09-29T11:16Z,4.01425727958696,1,2.1,1,3,1,-5,1,,9,,,
1996-09-29T11:36Z,,1,0,1,4,1,-6,1,,9,,,
1996-09-29T12:36Z,,1,0,1,3,1,-7,1,,9,,,
1996-09-29T14:16Z,,1,0,1,2,1,-6,1,,9,,,
1996-09-29T14:35Z,5.58505360638185,1,1.5,1,2,1,-6,1,,9,,,
1996-09-29T15:36Z,,1,0,1,2,1,-5,1,,9,,,
1996-09-29T16:36Z,,1,0,1,2,1,-6,1,,9,,,
1996-09-29T17:35Z,2.79252680319093,1,2.1,1,4,1,-6,1,,9,,,
1996-09-29T18:35Z,1.91986217719376,1,3.6,1,6,1,-7,1,,9,,,
1996-09-29T19:36Z,1.5707963267949,1,5.1,1,7,1,-7,1,,9,,,
1996-09-29T20:36Z,1.0471975511966,1,2.6,1,8,1,-8,1,,9,,,
1996-09-29T21:36Z,,1,0,1,8,1,-8,1,,9,,,
1996-09-29T22:36Z,3.14159265358979,1,6.2,1,9,1,-8,1,,9,,,
1996-09-29T23:35Z,3.49065850398866,1,4.6,1,9,1,-10,1,,9,,,
1996-09-30T00:35Z,3.31612557878923,1,6.7,1,9,1,-8,1,,9,,,
1996-09-30T01:35Z,0.349065850398866,1,2.1,1,8,1,-7,1,,9,,,
1996-09-30T02:35Z,6.10865238198015,1,3.1,1,8,1,-8,1,,9,,,
1996-09-30T03:35Z,3.31612557878923,1,2.1,1,6,1,-7,1,,9,,,
1996-09-30T04:35Z,,1,0,1,3,1,-8,1,,9,,,
1996-09-30T05:35Z,,1,0,1,3,1,-6,1,,9,,,
1996-09-30T06:35Z,4.53785605518526,1,2.6,1,4,1,-7,1,,9,,,
1996-09-30T07:35Z,,1,0,1,2,1,-6,1,,9,,,
1996-09-30T08:35Z,3.14159265358979,1,2.6,1,1,1,-6,1,,9,,,
1996-09-30T10:15Z,,1,0,1,-1,1,-5,1,,9,,,
1996-09-30T10:35Z,,1,0,1,-1,1,-4,1,,9,,,
1996-09-30T11:36Z,3.66519142918809,1,1.5,1,-2,1,-5,1,,9,,,
1996-09-30T12:35Z,2.61799387799149,1,2.1,1,-1,1,-6,1,,9,,,
1996-09-30T14:00Z,2.96705972839036,1,2.1,1,-2,1,-6,1,,9,,,
1996-09-30T14:35Z,,1,0,1,-2,1,-5,1,,9,,,
1996-09-30T15:35Z,,1,0,1,-2,1,-4,1,,9,,,
1996-09-30T16:35Z,,1,0,1,-1,1,-4,1,,9,,,
1996-09-30T17:35Z,,1,0,1,0,1,-4,1,,9,,,
1996-09-30T18:35Z,,1,0,1,2,1,-4,1,,9,,,
1996-09-30T19:35Z,,1,0,1,4,1,-6,1,,9,,,
1996-09-30T20:35Z,,1,0,1,5,1,-7,1,,9,,,
1996-09-30T21:35Z,6.10865238198015,1,1.5,1,6,1,-6,1,,9,,,
1996-09-30T23:00Z,0.349065850398866,1,2.1,1,5,1,-5,1,,9,,,
1996-09-30T23:35Z,0.174532925199433,1,2.1,1,5,1,-6,1,,9,,,
1996-10-01T00:35Z,6.10865238198015,1,1.5,1,6,1,-4,1,,9,,,
1996-10-01T01:35Z,,1,0,1,6,1,-4,1,,9,,,
1996-10-01T02:35Z,2.79252680319093,1,2.1,1,4,1,-3,1,,9,,,
1996-10-01T04:15Z,,1,0,1,4,1,-3,1,,9,,,
1996-10-01T05:00Z,,1,0,1,4,1,-2,1,,9,,,
1996-10-01T05:35Z,,1,0,1,3,1,-2,1,,9,,,
1996-10-01T06:35Z,3.66519142918809,1,1.5,1,3,1,-3,1,,9,,,
1996-10-01T08:15Z,4.53785605518526,1,1.5,1,2,1,-3,1,,9,,,
1996-10-01T08:35Z,2.96705972839036,1,2.6,1,2,1,-2,1,,9,,,
1996-10-01T09:35Z,,1,0,1,2,1,-2,1,,9,,,
1996-10-01T11:15Z,2.79252680319093,1,1.5,1,2,1,-2,1,,9,,,
1996-10-01T11:35Z,3.14159265358979,1,1.5,1,1,1,-3,1,,9,,,
1996-10-01T12:35Z,3.83972435438753,1,2.1,1,2,1,-2,1,,9,,,
1996-10-01T14:00Z,2.79252680319093,1,2.6,1,3,1,-3,1,,9,,,
1996-10-01T14:35Z,,1,0,1,3,1,-3,1,,9,,,
1996-10-01T15:35Z,,1,0,1,3,1,-2,1,,9,,,
1996-10-01T17:15Z,2.0943951023932,1,2.6,1,4,1,-3,1,,9,,,
1996-10-01T17:35Z,,1,0,1,4,1,-3,1,,9,,,
1996-10-01T19:00Z,,1,0,1,6,1,-4,1,,9,,,
1996-10-01T20:15Z,5.93411945678072,1,2.6,1,7,1,-5,1,,9,,,
1996-10-01T20:35Z,,1,0,1,7,1,-5,1,,9,,,
1996-10-01T21:35Z,1.74532925199433,1,1.5,1,8,1,-4,1,,9,,,
1996-10-01T22:35Z,,1,0,1,8,1,-6,1,,9,,,
1996-10-01T23:35Z,2.96705972839036,1,2.6,1,9,1,-5,1,,9,,,
1996-10-02T00:35Z,2.96705972839036,1,2.1,1,9,1,-5,1,,9,,,
1996-10-02T01:35Z,2.61799387799149,1,2.1,1,8,1,-6,1,,9,,,
1996-10-02T02:35Z,,1,0,1,8,1,-6,1,,9,,,
1996-10-02T03:35Z,0.349065850398866,1,1.5,1,7,1,-5,1,,9,,,
1996-10-02T04:35Z,1.39626340159546,1,2.1,1,6,1,-4,1,,9,,,
1996-10-02T05:35Z,4.01425727958696,1,1.5,1,6,1,-5,1,,9,,,
1996-10-02T06:35Z,2.0943951023932,1,2.6,1,6,1,-4,1,,9,,,
1996-10-02T07:34Z,,1,0,1,6,1,-4,1,,9,,,
1996-10-02T08:34Z,4.01425727958696,1,2.1,1,6,1,-3,1,,9,,,
1996-10-02T09:34Z,1.0471975511966,1,1.5,1,6,1,-4,1,,9,,,
1996-10-02T11:14Z,3.49065850398866,1,1.5,1,4,1,-6,1,,9,,,
1996-10-02T11:34Z,,1,0,1,4,1,-6,1,,9,,,
1996-10-02T12:34Z,,1,0,1,3,1,-5,1,,9,,,
1996-10-02T13:35Z,,1,0,1,3,1,-6,1,,9,,,
1996-10-02T15:14Z,0.349065850398866,1,1.5,1,3,1,-7,1,,9,,,
1996-10-02T15:34Z,5.75958653158129,1,1.5,1,3,1,-6,1,,9,,,
1996-10-02T16:34Z,4.71238898038469,1,2.1,1,6,1,-7,1,,9,,,
1996-10-02T18:14Z,3.66519142918809,1,4.1,1,8,1,-7,1,,9,,,
1996-10-02T18:34Z,4.71238898038469,1,6.2,1,8,1,-8,1,,9,,,
1996-10-02T19:34Z,4.01425727958696,1,11.3,1,9,1,-9,1,,9,,,
1996-10-02T20:34Z,3.14159265358979,1,10.8,1,9,1,-9,1,,9,,,
1996-10-02T22:14Z,3.31612557878923,1,9.8,1,8,1,-8,1,,9,,,
1996-10-02T22:34Z,3.49065850398866,1,12.3,1,8,1,-8,1,,9,,,
1996-10-02T23:34Z,3.31612557878923,1,10.8,1,8,1,-8,1,,9,,,
1996-10-03T00:34Z,3.66519142918809,1,10.8,1,9,1,-8,1,,9,,,
1996-10-03T02:15Z,3.14159265358979,1,11.8,1,8,1,-9,1,,9,,,
1996-10-03T02:35Z,3.31612557878923,1,9.8,1,8,1,-9,1,,9,,,
1996-10-03T03:34Z,3.66519142918809,1,11.3,1,8,1,-9,1,,9,,,
1996-10-03T05:14Z,3.66519142918809,1,9.8,1,8,1,-9,1,,9,,,
1996-10-03T05:54Z,3.49065850398866,1,8.7,1,8,1,-9,1,,9,,,
1996-10-03T06:54Z,3.66519142918809,1,10.3,1,7,1,-9,1,,9,,,
1996-10-03T07:34Z,3.49065850398866,1,10.8,1,7,1,-8,1,,9,,,
1996-10-03T08:34Z,3.31612557878923,1,10.8,1,7,1,-7,1,,9,,,
1996-10-03T09:34Z,3.31612557878923,1,14.9,1,7,1,-7,1,,9,,,
1996-10-03T10:34Z,3.66519142918809,1,9.8,1,8,1,-7,1,,9,,,
1996-10-03T11:34Z,3.31612557878923,1,2.6,1,7,1,-7,1,,9,,,
1996-10-03T12:34Z,2.26892802759263,1,1.5,1,8,1,-7,1,,9,,,
1996-10-03T14:14Z,3.66519142918809,1,2.1,1,7,1,-4,1,,9,,,
1996-10-03T14:34Z,3.83972435438753,1,1.5,1,6,1,-4,1,,9,,,
1996-10-03T15:34Z,5.58505360638185,1,3.6,1,4,1,-4,1,,9,,,
1996-10-03T16:35Z,5.06145483078356,1,3.1,1,3,1,-3,1,,9,,,
1996-10-03T17:34Z,4.71238898038469,1,2.6,1,4,1,-3,1,,9,,,
1996-10-03T18:35Z,1.91986217719376,1,2.1,1,4,1,-4,1,,9,,,
1996-10-03T20:14Z,4.88692190558412,1,1.5,1,7,1,-5,1,,9,,,
1996-10-03T20:34Z,,1,0,1,7,1,-6,1,,9,,,
1996-10-03T21:54Z,2.61799387799149,1,4.1,1,8,1,-5,1,,9,,,
1996-10-03T22:34Z,,1,0,1,8,1,-5,1,,9,,,
1996-10-03T23:34Z,3.31612557878923,1,4.6,1,8,1,-5,1,,9,,,
1996-10-04T00:35Z,4.01425727958696,1,2.1,1,9,1,-6,1,,9,,,
1996-10-04T01:35Z,6.10865238198015,1,2.6,1,8,1,-7,1,,9,,,
1996-10-04T02:34Z,5.41052068118242,1,1.5,1,8,1,-6,1,,9,,,
1996-10-04T04:14Z,5.58505360638185,1,2.6,1,7,1,-7,1,,9,,,
1996-10-04T04:54Z,,1,0,1,7,1,-6,1,,9,,,
1996-10-04T05:34Z,4.71238898038469,1,2.6,1,7,1,-6,1,,9,,,
1996-10-04T06:34Z,,1,0,1,7,1,-6,1,,9,,,
1996-10-04T07:34Z,0.872664625997165,1,1.5,1,7,1,-6,1,,9,,,
1996-10-04T08:34Z,,1,0,1,6,1,-6,1,,9,,,
1996-10-04T09:35Z,5.93411945678072,1,1.5,1,7,1,-6,1,,9,,,
1996-10-04T10:34Z,,1,0,1,6,1,-7,1,,9,,,
1996-10-04T11:34Z,,1,0,1,5,1,-7,1,,9,,,
1996-10-04T13:14Z,3.31612557878923,1,3.1,1,6,1,-6,1,,9,,,
1996-10-04T14:00Z,4.36332312998582,1,2.6,1,6,1,-6,1,,9,,,
1996-10-04T14:34Z,4.88692190558412,1,2.6,1,6,1,-7,1,,9,,,
1996-10-04T15:34Z,5.23598775598299,1,3.1,1,7,1,-7,1,,9,,,
1996-10-04T16:34Z,3.66519142918809,1,3.1,1,7,1,-8,1,,9,,,
1996-10-04T17:54Z,3.14159265358979,1,7.2,1,7,1,-9,1,,9,,,
1996-10-04T18:35Z,4.88692190558412,1,4.1,1,8,1,-9,1,,9,,,
1996-10-04T19:34Z,3.83972435438753,1,6.7,1,8,1,-9,1,,9,,,
1996-10-04T20:34Z,4.18879020478639,1,9.3,1,10,1,-9,1,,9,,,
1996-10-04T21:34Z,2.96705972839036,1,10.3,1,9,1,-9,1,,9,,,
1996-10-04T22:34Z,3.31612557878923,1,13.9,1,9,1,-9,1,,9,,,
1996-10-04T23:34Z,2.79252680319093,1,9.3,1,9,1,-9,1,,9,,,
1996-10-05T00:34Z,3.49065850398866,1,10.3,1,9,1,-9,1,,9,,,
1996-10-05T01:35Z,3.66519142918809,1,6.2,1,9,1,-10,1,,9,,,
1996-10-05T02:34Z,2.96705972839036,1,7.7,1,9,1,-10,1,,9,,,
1996-10-05T04:14Z,4.71238898038469,1,1.5,1,8,1,-10,1,,9,,,
1996-10-05T04:34Z,4.01425727958696,1,3.1,1,8,1,-11,1,,9,,,
1996-10-05T05:34Z,3.66519142918809,1,4.6,1,8,1,-11,1,,9,,,
1996-10-05T06:34Z,4.01425727958696,1,2.6,1,6,1,-9,1,,9,,,
1996-10-05T07:34Z,,1,0,1,6,1,-10,1,,9,,,
1996-10-05T08:34Z,0.349065850398866,1,1.5,1,6,1,-10,1,,9,,,
1996-10-05T09:34Z,2.96705972839036,1,4.6,1,6,1,-9,1,,9,,,
1996-10-05T10:34Z,3.14159265358979,1,5.7,1,6,1,-10,1,,9,,,
1996-10-05T11:34Z,5.41052068118242,1,1.5,1,5,1,-9,1,,9,,,
1996-10-05T12:34Z,4.18879020478639,1,3.6,1,5,1,-9,1,,9,,,
1996-10-05T14:14Z,3.83972435438753,1,3.6,1,4,1,-9,1,,9,,,
1996-10-05T14:34Z,3.66519142918809,1,4.1,1,4,1,-9,1,,9,,,
1996-10-05T15:34Z,,1,0,1,4,1,-9,1,,9,,,
1996-10-05T16:34Z,3.66519142918809,1,2.6,1,3,1,-9,1,,9,,,
1996-10-05T17:34Z,3.31612557878923,1,2.6,1,3,1,-8,1,,9,,,
1996-10-05T18:34Z,3.49065850398866,1,2.1,1,4,1,-8,1,,9,,,
1996-10-05T20:14Z,2.44346095279206,1,3.1,1,7,1,-9,1,,9,,,
1996-10-05T20:34Z,2.26892802759263,1,2.6,1,7,1,-9,1,,9,,,
1996-10-05T21:34Z,3.14159265358979,1,2.6,1,7,1,-8,1,,9,,,
1996-10-05T22:34Z,1.74532925199433,1,2.1,1,8,1,-9,1,,9,,,
1996-10-05T23:34Z,1.91986217719376,1,2.1,1,8,1,-8,1,,9,,,
1996-10-06T00:34Z,1.74532925199433,1,2.6,1,8,1,-8,1,,9,,,
1996-10-06T02:14Z,2.61799387799149,1,2.1,1,8,1,-6,1,,9,,,
1996-10-06T02:34Z,,1,0,1,8,1,-6,1,,9,,,
1996-10-06T03:34Z,,1,0,1,7,1,-6,1,,9,,,
1996-10-06T04:35Z,,1,0,1,7,1,-6,1,,9,,,
1996-10-06T05:34Z,,1,0,1,6,1,-4,1,,9,,,
1996-10-06T06:34Z,,1,0,1,4,1,-5,1,,9,,,
1996-10-06T08:14Z,2.0943951023932,1,1.5,1,3,1,-3,1,,9,,,
1996-10-06T08:34Z,4.36332312998582,1,1.5,1,3,1,-3,1,,9,,,
1996-10-06T09:35Z,3.14159265358979,1,2.1,1,2,1,-3,1,,9,,,
1996-10-06T10:34Z,,1,0,1,1,1,-3,1,,9,,,
1996-10-06T11:35Z,2.0943951023932,1,1.5,1,0,1,-3,1,,9,,,
1996-10-06T12:34Z,,1,0,1,-1,1,-3,1,,9,,,
1996-10-06T14:14Z,2.79252680319093,1,2.1,1,-1,1,-4,1,,9,,,
1996-10-06T14:34Z,,1,0,1,-1,1,-3,1,,9,,,
1996-10-06T15:34Z,,1,0,1,-1,1,-3,1,,9,,,
1996-10-06T18:14Z,,1,0,1,2,1,-1,1,,9,,,
1996-10-06T18:34Z,2.0943951023932,1,3.6,1,5,1,-3,1,,9,,,
1996-10-06T19:34Z,3.49065850398866,1,2.6,1,7,1,-4,1,,9,,,
1996-10-06T20:34Z,4.18879020478639,1,2.6,1,9,1,-3,1,,9,,,
1996-10-06T21:34Z,2.96705972839036,1,1.5,1,11,1,-3,1,,9,,,
1996-10-06T23:15Z,3.31612557878923,1,7.7,1,14,1,-4,1,,9,,,
1996-10-07T00:14Z,3.66519142918809,1,7.2,1,14,1,-4,1,,9,,,
1996-10-07T00:34Z,3.31612557878923,1,7.7,1,14,1,-4,1,,9,,,
1996-10-07T01:34Z,3.49065850398866,1,7.2,1,13,1,-4,1,,9,,,
1996-10-07T02:34Z,4.01425727958696,1,4.1,1,13,1,-4,1,,9,,,
1996-10-07T03:34Z,5.75958653158129,1,2.1,1,11,1,-4,1,,9,,,
1996-10-07T04:34Z,5.58505360638185,1,1.5,1,11,1,-5,1,,9,,,
1996-10-07T05:34Z,0.872664625997165,1,1.5,1,9,1,-4,1,,9,,,
1996-10-07T06:34Z,,1,0,1,11,1,-4,1,,9,,,
1996-10-07T07:34Z,4.71238898038469,1,2.6,1,10,1,-4,1,,9,,,
1996-10-07T08:34Z,4.53785605518526,1,2.1,1,9,1,-3,1,,9,,,
1996-10-07T09:34Z,,1,0,1,9,1,-3,1,,9,,,
1996-10-07T10:34Z,2.26892802759263,1,5.7,1,8,1,-3,1,,9,,,
1996-10-07T11:34Z,2.79252680319093,1,4.1,1,8,1,-2,1,,9,,,
1996-10-07T12:34Z,,1,0,1,8,1,-2,1,,9,,,
1996-10-07T13:35Z,3.31612557878923,1,4.1,1,8,1,-1,1,,9,,,
1996-10-07T14:34Z,3.49065850398866,1,3.6,1,7,1,0,1,,9,,,
1996-10-07T15:34Z,,1,0,1,7,1,-1,1,,9,,,
1996-10-07T16:34Z,,1,0,1,8,1,-2,1,,9,,,
1996-10-07T17:34Z,6.10865238198015,1,1.5,1,8,1,-2,1,,9,,,
1996-10-07T19:15Z,1.91986217719376,1,3.6,1,9,1,-1,1,,9,,,
1996-10-07T19:34Z,3.31612557878923,1,1.5,1,9,1,-1,1,,9,,,
1996-10-07T20:34Z,4.88692190558412,1,1.5,1,9,1,-1,1,,9,,,
1996-10-07T21:34Z,4.71238898038469,1,2.6,1,10,1,-1,1,,9,,,
1996-10-07T22:34Z,2.26892802759263,1,5.7,1,10,1,-1,1,,9,,,
1996-10-07T23:34Z,2.26892802759263,1,5.1,1,9,1,0,1,,9,,,
1996-10-08T00:34Z,3.49065850398866,1,2.6,1,8,1,1,1,,9,,,
1996-10-08T01:54Z,2.79252680319093,1,2.6,1,8,1,1,1,,9,,,
1996-10-08T02:34Z,2.79252680319093,1,4.1,1,8,1,1,1,,9,,,
1996-10-08T03:34Z,3.14159265358979,1,2.6,1,7,1,1,1,,9,,,
1996-10-08T04:34Z,,1,0,1,7,1,1,1,,9,,,
1996-10-08T05:34Z,,1,0,1,7,1,1,1,,9,,,
1996-10-08T06:35Z,3.31612557878923,1,1.5,1,7,1,1,1,,9,,,
1996-10-08T07:35Z,3.66519142918809,1,1.5,1,6,1,1,1,,9,,,
1996-10-08T08:34Z,,1,0,1,6,1,1,1,,9,,,
1996-10-08T09:34Z,,1,0,1,6,1,1,1,,9,,,
1996-10-08T10:34Z,,1,0,1,6,1,2,1,,9,,,
1996-10-08T11:54Z,3.83972435438753,1,1.5,1,6,1,2,1,,9,,,
1996-10-08T12:34Z,,1,0,1,6,1,2,1,,9,,,
1996-10-08T13:34Z,,1,0,1,5,1,3,1,,9,,,
1996-10-08T14:34Z,3.14159265358979,1,1.5,1,5,1,2,1,,9,,,
1996-10-08T15:34Z,3.31612557878923,1,2.1,1,5,1,3,1,,9,,,
1996-10-08T17:15Z,0.349065850398866,1,2.1,1,6,1,3,1,,9,,,
1996-10-08T17:34Z,5.58505360638185,1,1.5,1,6,1,3,1,,9,,,
1996-10-08T19:15Z,,1,0,1,7,1,3,1,,9,,,
1996-10-08T19:35Z,,1,0,1,7,1,5,1,,9,,,
1996-10-08T20:35Z,,1,0,1,7,1,4,1,,9,,,
1996-10-08T21:34Z,,1,0,1,7,1,4,1,,9,,,
1996-10-08T22:34Z,,1,0,1,7,1,4,1,,9,,,
1996-10-08T23:54Z,,1,0,1,7,1,5,1,,9,,,
1996-10-09T00:35Z,,1,0,1,7,1,4,1,,9,,,
1996-10-09T01:35Z,0.523598775598299,1,1.5,1,7,1,4,1,,9,,,
1996-10-09T02:34Z,0,1,1.5,1,7,1,4,1,,9,,,
1996-10-09T03:34Z,3.14159265358979,1,1.5,1,6,1,5,1,,9,,,
1996-10-09T04:34Z,,1,0,1,6,1,6,1,,9,,,
1996-10-09T06:14Z,,1,0,1,6,1,4,1,,9,3e-04,1,3600
1996-10-09T06:34Z,,1,0,1,6,1,4,1,,9,3e-04,1,3600
1996-10-09T07:34Z,,1,0,1,6,1,5,1,,9,5e-04,1,3600
